dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.879573023	0.886383115	0.77124183	0.537993353
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.786794411	0.780058692	0.676457499	0.431316535
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.875032948	0.890168495	0.75250889	0.585628385
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.888791474	0.878065702	0.824502067	0.65281377
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.819997731	0.848960328	0.692795389	0.518092552
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.827619203	0.852475673	0.696957252	0.495054862
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.73589905	0.737264057	0.593279411	0.358208125
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.856222194	0.873359931	0.720289855	0.55057225
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.872882533	0.872052248	0.800428036	0.605965828
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.837137071	0.866772831	0.713902719	0.537062709
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.845287408	0.848209108	0.748100526	0.521938094
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.718519609	0.724217647	0.569426752	0.327382933
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.860412698	0.874678681	0.734062665	0.545773084
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.864628922	0.88268011	0.7589053	0.579033328
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.874390713	0.878889809	0.803275649	0.63503257
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.852883056	0.875465933	0.762613393	0.597563443
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.815265233	0.838856553	0.700513278	0.499327449
