dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.667358628	0.677670469	0.594313325	0.247246474
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.757425823	0.745849795	0.702522872	0.369215742
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.813572646	0.806790332	0.753694165	0.477624785
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.817873172	0.821144891	0.724402638	0.45134629
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.899090747	0.836384934	0.849673203	0.702372302
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.705543967	0.70962057	0.641799232	0.294781922
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.819313842	0.798512857	0.749059645	0.474213063
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.78503024	0.788976254	0.703867295	0.419385006
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.664763336	0.667224772	0.611313265	0.231533967
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.71725704	0.714374182	0.67515023	0.308630636
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.826694218	0.822630109	0.743613562	0.484956591
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.796720058	0.796969665	0.711581649	0.428731787
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.823263566	0.832609665	0.717621332	0.455029975
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.859749306	0.871181848	0.757015047	0.540870742
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.721667166	0.70838228	0.675053262	0.307698154
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.832295002	0.835917748	0.768916155	0.510485098
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.780894652	0.768772621	0.700726952	0.419022511
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.842990416	0.855539367	0.739734979	0.506520995
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.856325273	0.858954914	0.774146162	0.543114052
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.798680988	0.825311377	0.653215339	0.469426188
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.793750153	0.80827877	0.706429425	0.413128507
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.712307631	0.70302837	0.651508667	0.300564034
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.819372073	0.830768738	0.71403089	0.463664855
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.842499537	0.851534771	0.741657077	0.529376091
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.81787752	0.842352643	0.698638247	0.48163276
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.827125887	0.836991667	0.74202165	0.489097971
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.755995917	0.762762924	0.667774086	0.388504715
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.824445557	0.831614246	0.7256553	0.463401118
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.843347041	0.852720277	0.734446865	0.505344779
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.849131716	0.857112658	0.769968051	0.549744934
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.84572033	0.85827772	0.733765596	0.519711698
